2026학년도 1학기 본과정(계약학과 포함) 전체 강의시간표,,,,,,,,
1. 2026. 1. 30.자 시간표로 교원 충원 및 강의실 사정 등에 따라 변동될 수 있음,,,,,,,,
2. 교양 교과목에 대한 상세 안내는 교양 시간표 안내 공지를 참조,,,,,,,,
3. 실용음악과 전공실기 교과목 배정 관련 사항은 학과 문의,,,,,,,,
과정부분,학과명,과목명,분반,교수명,학년,이수구분명,학점,시간표
본과정,항공서비스과,이미지메이킹실습,102,석은주,1,전공과정,3,수 14:00 - 14:50 ( 예704 )  수 15:00 - 15:50 ( 예704 )  수 16:00 - 16:50 ( 예704 )
본과정,항공서비스과,항공객실업무이해,101,이윤종,1,전공과정,3,월 10:00 - 10:50 ( 예705 )  월 11:00 - 11:50 ( 예705 )  월 12:00 - 12:50 ( 예705 )
본과정,항공서비스과,항공객실업무이해,102,이윤종,1,전공과정,3,월 14:00 - 14:50 ( 예705 )  월 15:00 - 15:50 ( 예705 )  월 16:00 - 16:50 ( 예705 )
본과정,항공서비스과,항공안전보안실습,101,석은주,1,전공과정,3,금 14:00 - 14:50 ( 예702 )  금 15:00 - 15:50 ( 예702 )  금 16:00 - 16:50 ( 예702 )
본과정,항공서비스과,항공안전보안실습,102,석은주,1,전공과정,3,금 10:00 - 10:50 ( 예702 )  금 11:00 - 11:50 ( 예702 )  금 12:00 - 12:50 ( 예702 )
본과정,항공서비스과,항공운송실무실습,101,최은주,1,전공과정,3,화 14:00 - 14:50 ( 예703 )  화 15:00 - 15:50 ( 예703 )  화 16:00 - 16:50 ( 예703 )
본과정,항공서비스과,항공운송실무실습,102,최은주,1,전공과정,3,화 09:00 - 09:50 ( 예703 )  화 10:00 - 10:50 ( 예703 )  화 11:00 - 11:50 ( 예703 )
본과정,항공서비스과,객실서비스롤플레이실습,101,서승혜,2,전공과정,3,월 14:00 - 14:50 ( 예702 )  월 15:00 - 15:50 ( 예702 )  월 16:00 - 16:50 ( 예702 )
본과정,항공서비스과,객실서비스롤플레이실습,102,서승혜,2,전공과정,3,화 09:00 - 09:50 ( 예702 )  화 10:00 - 10:50 ( 예702 )  화 11:00 - 11:50 ( 예702 )
본과정,항공서비스과,기내방송연습,101,강세현,2,전공과정,3,월 10:00 - 10:50 ( 예703 )  월 11:00 - 11:50 ( 예703 )  월 12:00 - 12:50 ( 예703 )
본과정,항공서비스과,기내방송연습,102,강세현,2,전공과정,3,월 14:00 - 14:50 ( 예703 )  월 15:00 - 15:50 ( 예703 )  월 16:00 - 16:50 ( 예703 )
본과정,항공서비스과,서비스직업윤리,101,석은주,2,교양과정,2,목 14:00 - 14:50 ( 예704 )  목 15:00 - 15:50 ( 예704 )
본과정,항공서비스과,서비스직업윤리,102,석은주,2,교양과정,2,목 11:00 - 11:50 ( 예704 )  목 12:00 - 12:50 ( 예704 )
본과정,항공서비스과,실전토익,101,서성식,2,전공과정,3,목 10:00 - 10:50 ( 예705 )  목 11:00 - 11:50 ( 예705 )  목 12:00 - 12:50 ( 예705 )
본과정,항공서비스과,실전토익,102,이한희,2,전공과정,3,목 14:00 - 14:50 ( 예705 )  목 15:00 - 15:50 ( 예705 )  목 16:00 - 16:50 ( 예705 )
본과정,항공서비스과,토익스피킹,101,이한희,2,전공과정,3,수 14:00 - 14:50 ( 예705 )  수 15:00 - 15:50 ( 예705 )  수 16:00 - 16:50 ( 예705 )
본과정,항공서비스과,토익스피킹,102,이한희,2,전공과정,3,수 10:00 - 10:50 ( 예705 )  수 11:00 - 11:50 ( 예705 )  수 12:00 - 12:50 ( 예705 )
본과정,항공서비스과,항공면접실전연습,101,석은주,2,전공과정,3,화 09:00 - 09:50 ( 예704 )  화 10:00 - 10:50 ( 예704 )  화 11:00 - 11:50 ( 예704 )
본과정,항공서비스과,항공면접실전연습,102,석은주,2,전공과정,3,월 10:00 - 10:50 ( 예704 )  월 11:00 - 11:50 ( 예704 )  월 12:00 - 12:50 ( 예704 )
본과정,중국어비즈니스과,비즈니스의사소통능력,101,박은경,1,교양과정,2,월 14:00 - 14:50 ( 본715 )  월 15:00 - 15:50 ( 본715 )
본과정,중국어비즈니스과,중국어문법,101,김애경,1,전공과정,3,월 11:00 - 12:25 ( 본708 )  수 16:00 - 17:25 ( 본708 )
본과정,중국어비즈니스과,중국어문법,102,김애경,1,전공과정,3,수 11:00 - 12:25 ( 본708 )  목 11:25 - 12:50 ( 본708 )
본과정,중국어비즈니스과,중국어회화1,101,아이페이,1,전공과정,3,수 14:25 - 15:50 ( 본703 )  목 14:25 - 15:50 ( 본703 )
본과정,중국어비즈니스과,중국어회화1,102,아이페이,1,전공과정,3,월 11:00 - 12:25 ( 본703 )  목 16:00 - 17:25 ( 본703 )
본과정,중국어비즈니스과,초급중국어독해,101,김상균,1,전공과정,3,월 16:00 - 17:25 ( 본711 )  목 13:00 - 14:25 ( 본711 )
본과정,중국어비즈니스과,초급중국어독해,102,김상균,1,전공과정,3,수 16:00 - 17:25 ( 본711 )  목 14:25 - 15:50 ( 본711 )
본과정,중국어비즈니스과,초급중국어작문,101,범유정,1,전공과정,3,수 13:00 - 14:25 ( 본715 )  목 11:25 - 12:50 ( 본715 )
본과정,중국어비즈니스과,초급중국어작문,102,범유정,1,전공과정,3,수 14:25 - 15:50 ( 본715 )  목 10:00 - 11:25 ( 본715 )
본과정,중국어비즈니스과,HSK어법중국어,101,김상균,2,전공과정,3,월 13:00 - 14:25 ( 본711 )  수 13:00 - 14:25 ( 본711 )
본과정,중국어비즈니스과,HSK어법중국어,102,김상균,2,전공과정,3,월 14:25 - 15:50 ( 본711 )  수 14:25 - 15:50 ( 본711 )
본과정,중국어비즈니스과,면세점중국어,101,범유정,2,전공과정,3,월 16:00 - 17:25 ( 본715 )  화 14:00 - 15:25 ( 본715 )
본과정,중국어비즈니스과,면세점중국어,102,범유정,2,전공과정,3,화 10:25 - 11:50 ( 본715 )  수 16:00 - 17:25 ( 본715 )
본과정,중국어비즈니스과,비즈니스문제해결능력,101,박은경,2,교양과정,2,화 15:25 - 16:25 ( 본703 )  화 16:25 - 17:25 ( 본703 )
본과정,중국어비즈니스과,여행서비스캡스톤디자인Ⅱ,101,범유정,2,전공과정,3,수 09:25 - 10:25 ( 본715 )  수 10:25 - 11:25 ( 본715 )  수 11:25 - 12:25 ( 본715 )
본과정,중국어비즈니스과,여행서비스캡스톤디자인Ⅱ,102,아이페이,2,전공과정,3,수 09:25 - 10:25 ( 본703 )  수 10:25 - 11:25 ( 본703 )  수 11:25 - 12:25 ( 본703 )
본과정,중국어비즈니스과,중국어편집디자인,101,범유정,2,통합전공교과,3,월 09:25 - 10:25 ( 예202 )  월 10:25 - 11:25 ( 예202 )  월 11:25 - 12:25 ( 예202 )
본과정,중국어비즈니스과,중급비즈니스중국어,101,아이페이,2,전공과정,3,화 10:25 - 11:50 ( 본703 )  수 16:00 - 17:25 ( 본703 )
본과정,중국어비즈니스과,중급비즈니스중국어,102,아이페이,2,전공과정,3,월 16:00 - 17:25 ( 본703 )  화 14:00 - 15:25 ( 본703 )
본과정,중국어비즈니스과,통번역연습II,101,김애경,2,전공과정,3,월 14:25 - 15:50 ( 본708 )  수 14:25 - 15:50 ( 본708 )
본과정,중국어비즈니스과,통번역연습II,102,김애경,2,전공과정,3,월 13:00 - 14:25 ( 본708 )  수 13:00 - 14:25 ( 본708 )
본과정,일본어과,기초일본어회화,101,조우림,1,전공과정,3,수 10:00 - 10:50 ( 본508 )  수 11:00 - 11:50 ( 본508 )  수 12:00 - 12:50 ( 본508 )
본과정,일본어과,기초일본어회화,102,조우림,1,전공과정,3,수 14:00 - 14:50 ( 본508 )  수 15:00 - 15:50 ( 본508 )  수 16:00 - 16:50 ( 본508 )
본과정,일본어과,기초일본어회화,103,조우림,1,전공과정,3,목 10:00 - 10:50 ( 본508 )  목 11:00 - 11:50 ( 본508 )  목 12:00 - 12:50 ( 본508 )
본과정,일본어과,시청각일본어,101,이미정,1,전공과정,3,금 10:00 - 10:50 ( 본705 )  금 11:00 - 11:50 ( 본705 )  금 12:00 - 12:50 ( 본705 )
본과정,일본어과,시청각일본어,102,이신혜,1,전공과정,3,금 14:00 - 14:50 ( 본508 )  금 15:00 - 15:50 ( 본508 )  금 16:00 - 16:50 ( 본508 )
본과정,일본어과,일본어강독I,101,남득현,1,전공과정,3,월 14:00 - 14:50 ( 본709 )  월 15:00 - 15:50 ( 본709 )  월 16:00 - 16:50 ( 본709 )
본과정,일본어과,일본어강독I,102,남득현,1,전공과정,3,화 14:00 - 14:50 ( 본709 )  화 15:00 - 15:50 ( 본709 )  화 16:00 - 16:50 ( 본709 )
본과정,일본어과,일본어입문,101,오황선,1,전공과정,3,월 10:00 - 10:50 ( 본704 )  월 11:00 - 11:50 ( 본704 )  월 12:00 - 12:50 ( 본704 )
본과정,일본어과,일본어입문,102,이미정,1,전공과정,3,목 10:00 - 10:50 ( 본705 )  목 11:00 - 11:50 ( 본705 )  목 12:00 - 12:50 ( 본705 )
본과정,일본어과,일본어입문,103,이미정,1,전공과정,3,목 14:00 - 14:50 ( 본705 )  목 15:00 - 15:50 ( 본705 )  목 16:00 - 16:50 ( 본705 )
본과정,일본어과,일본어작문I,101,이미령,1,전공과정,3,화 14:00 - 14:50 ( 본704 )  화 15:00 - 15:50 ( 본704 )  화 16:00 - 16:50 ( 본704 )
본과정,일본어과,일본어작문I,102,이용미,1,전공과정,3,월 10:00 - 11:25 ( 본705 )  수 10:00 - 11:25 ( 본705 )
본과정,일본어과,일본어작문I,103,이용미,1,전공과정,3,월 11:25 - 12:50 ( 본705 )  수 11:25 - 12:50 ( 본705 )
본과정,일본어과,기초JLPT,101,남득현,2,전공과정,3,수 14:00 - 14:50 ( 본709 )  수 15:00 - 15:50 ( 본709 )  수 16:00 - 16:50 ( 본709 )
본과정,일본어과,기초JLPT,102,남득현,2,전공과정,3,수 10:00 - 10:50 ( 본709 )  수 11:00 - 11:50 ( 본709 )  수 12:00 - 12:50 ( 본709 )
본과정,일본어과,미디어일본어,101,이신혜,2,전공과정,3,화 14:00 - 14:50 ( 본508 )  화 15:00 - 15:50 ( 본508 )  화 16:00 - 16:50 ( 본508 )
본과정,일본어과,미디어일본어,102,이신혜,2,전공과정,3,금 10:00 - 10:50 ( 본508 )  금 11:00 - 11:50 ( 본508 )  금 12:00 - 12:50 ( 본508 )
본과정,일본어과,비즈니스일본어,101,오황선,2,전공과정,3,수 10:00 - 10:50 ( 본704 )  수 11:00 - 11:50 ( 본704 )  수 12:00 - 12:50 ( 본704 )
본과정,일본어과,비즈니스일본어,102,오황선,2,전공과정,3,목 10:00 - 10:50 ( 본704 )  목 11:00 - 11:50 ( 본704 )  목 12:00 - 12:50 ( 본704 )
본과정,일본어과,일본어원서독해,101,이용미,2,전공과정,3,월 14:00 - 14:50 ( 본705 )  월 15:00 - 15:50 ( 본705 )  월 16:00 - 16:50 ( 본705 )
본과정,일본어과,일본어원서독해,102,이용미,2,전공과정,3,화 14:00 - 14:50 ( 본705 )  화 15:00 - 15:50 ( 본705 )  화 16:00 - 16:50 ( 본705 )
본과정,일본어과,중급일본어회화,101,조우림,2,전공과정,3,월 10:00 - 10:50 ( 본508 )  월 11:00 - 11:50 ( 본508 )  월 12:00 - 12:50 ( 본508 )
본과정,일본어과,중급일본어회화,102,조우림,2,전공과정,3,월 14:00 - 14:50 ( 본508 )  월 15:00 - 15:50 ( 본508 )  월 16:00 - 16:50 ( 본508 )
본과정,문예창작과,문예창작,101,이병일,1,전공과정,3,목 10:00 - 10:50 ( 예903 )  목 11:00 - 11:50 ( 예903 )  목 12:00 - 12:50 ( 예903 )
본과정,문예창작과,문예창작,102,이병일,1,전공과정,3,월 10:00 - 10:50 ( 예903 )  월 11:00 - 11:50 ( 예903 )  월 12:00 - 12:50 ( 예903 )
본과정,문예창작과,소설의이해및분석,101,조대한,1,전공과정,3,수 14:00 - 14:50 ( 예905 )  수 15:00 - 15:50 ( 예905 )  수 16:00 - 16:50 ( 예905 )
본과정,문예창작과,소설의이해및분석,102,한혜경,1,전공과정,3,화 13:25 - 14:25 ( 예903 )  화 14:25 - 15:25 ( 예903 )  화 15:25 - 16:25 ( 예903 )
본과정,문예창작과,소설창작론,101,이병일,1,전공과정,3,화 14:00 - 14:50 ( 예904 )  화 15:00 - 15:50 ( 예904 )  화 16:00 - 16:50 ( 예904 )
본과정,문예창작과,소설창작론,102,이병일,1,전공과정,3,화 10:00 - 10:50 ( 예904 )  화 11:00 - 11:50 ( 예904 )  화 12:00 - 12:50 ( 예904 )
본과정,문예창작과,시론,101,신철규,1,전공과정,3,월 14:00 - 14:50 ( 예903 )  월 15:00 - 15:50 ( 예903 )  월 16:00 - 16:50 ( 예903 )
본과정,문예창작과,시론,102,신철규,1,전공과정,3,수 10:00 - 10:50 ( 예903 )  수 11:00 - 11:50 ( 예903 )  수 12:00 - 12:50 ( 예903 )
본과정,문예창작과,의사소통과글쓰기,101,이병일,1,교양과정,2,목 14:00 - 14:50 ( 예905 )  목 15:00 - 15:50 ( 예905 )
본과정,문예창작과,의사소통과글쓰기,102,이병일,1,교양과정,2,목 11:00 - 11:50 ( 예905 )  목 12:00 - 12:50 ( 예905 )
본과정,문예창작과,희곡론,101,김혜진,1,전공과정,3,월 10:00 - 10:50 ( 예905 )  월 11:00 - 11:50 ( 예905 )  월 12:00 - 12:50 ( 예905 )
본과정,문예창작과,희곡론,102,전성희,1,전공과정,3,수 14:00 - 14:50 ( 예903 )  수 15:00 - 15:50 ( 예903 )  수 16:00 - 16:50 ( 예903 )
본과정,문예창작과,독서교육방법실습,101,안정,2,전공과정,3,화 10:00 - 10:50 ( 예905 )  화 11:00 - 11:50 ( 예905 )  화 12:00 - 12:50 ( 예905 )
본과정,문예창작과,독서교육방법실습,102,안정,2,전공과정,3,화 13:25 - 14:25 ( 예905 )  화 14:25 - 15:25 ( 예905 )  화 15:25 - 16:25 ( 예905 )
본과정,문예창작과,소설창작일반,101,최정나,2,전공과정,3,월 10:00 - 10:50 ( 예904 )  월 11:00 - 11:50 ( 예904 )  월 12:00 - 12:50 ( 예904 )
본과정,문예창작과,소설창작일반,102,최정나,2,전공과정,3,월 14:00 - 14:50 ( 예904 )  월 15:00 - 15:50 ( 예904 )  월 16:00 - 16:50 ( 예904 )
본과정,문예창작과,시나리오창작,101,김윤정,2,전공과정,3,수 10:00 - 10:50 ( 예904 )  수 11:00 - 11:50 ( 예904 )  수 12:00 - 12:50 ( 예904 )
본과정,문예창작과,시나리오창작,102,김윤정,2,전공과정,3,수 14:00 - 14:50 ( 예904 )  수 15:00 - 15:50 ( 예904 )  수 16:00 - 16:50 ( 예904 )
본과정,문예창작과,시창작일반,101,권창섭,2,전공과정,3,목 14:00 - 14:50 ( 예904 )  목 15:00 - 15:50 ( 예904 )  목 16:00 - 16:50 ( 예904 )
본과정,문예창작과,시창작일반,102,권창섭,2,전공과정,3,목 10:00 - 10:50 ( 예904 )  목 11:00 - 11:50 ( 예904 )  목 12:00 - 12:50 ( 예904 )
본과정,문예창작과,유연한사고를위한독서,101,이병일,2,교양과정,2,화 13:25 - 14:25 ( 예901 )  화 14:25 - 15:25 ( 예901 )
본과정,문예창작과,유연한사고를위한독서,102,이병일,2,교양과정,2,화 11:00 - 11:50 ( 예901 )  화 12:00 - 12:50 ( 예901 )
본과정,문예창작과,편집실무캡스톤디자인,101,양진호,2,전공과정,3,수 14:00 - 14:50 ( 예901 )  수 15:00 - 15:50 ( 예901 )  수 16:00 - 16:50 ( 예901 )
본과정,문예창작과,편집실무캡스톤디자인,102,양진호,2,전공과정,3,수 10:00 - 10:50 ( 예901 )  수 11:00 - 11:50 ( 예901 )  수 12:00 - 12:50 ( 예901 )
본과정,문예창작과,현대문학과AI인문학,101,이병일,2,전공과정,3,월 14:00 - 14:50 ( 예901 )  월 15:00 - 15:50 ( 예901 )  월 16:00 - 16:50 ( 예901 )
본과정,문예창작과,현대문학과AI인문학,102,이병일,2,전공과정,3,월 10:00 - 10:50 ( 예901 )  월 11:00 - 11:50 ( 예901 )  월 12:00 - 12:50 ( 예901 )
본과정,유아교육학과,교육철학및교육사,101,방진하,1,교직(전공)과정,2,목 16:00 - 16:50 ( 교502 )  목 17:00 - 17:50 ( 교502 )
본과정,유아교육학과,교육철학및교육사,102,방진하,1,교직(전공)과정,2,목 11:25 - 12:25 ( 교502 )  목 12:25 - 13:25 ( 교502 )
본과정,유아교육학과,교육철학및교육사,103,방진하,1,교직(전공)과정,2,목 14:00 - 14:50 ( 교502 )  목 15:00 - 15:50 ( 교502 )
본과정,유아교육학과,교육학개론,102,안재희,1,교직(전공)과정,2,목 14:00 - 14:50 ( 교501 )  목 15:00 - 15:50 ( 교501 )
본과정,유아교육학과,교육학개론,103,안재희,1,교직(전공)과정,2,목 16:00 - 16:50 ( 교501 )  목 17:00 - 17:50 ( 교501 )
본과정,유아교육학과,교육학개론,104,안재희,1,교직(전공)과정,2,목 11:00 - 11:50 ( 교501 )  목 12:00 - 12:50 ( 교501 )
본과정,유아교육학과,교직인성과공감능력,101,고경희,1,교양과정,2,금 10:00 - 10:50 ( 교502 )  금 11:00 - 11:50 ( 교502 )
본과정,유아교육학과,교직인성과공감능력,102,고경희,1,교양과정,2,금 12:00 - 12:50 ( 교502 )  금 13:00 - 13:50 ( 교502 )
본과정,유아교육학과,교직인성과공감능력,103,정은숙,1,교양과정,2,금 10:00 - 10:50 ( 교501 )  금 11:00 - 11:50 ( 교501 )
본과정,유아교육학과,보육교사(인성)론,101,유한나,1,전공과정,3,화 14:00 - 14:50 ( 교501 )  화 15:00 - 15:50 ( 교501 )  화 16:00 - 16:50 ( 교501 )
본과정,유아교육학과,보육교사(인성)론,102,양미현,1,전공과정,3,화 15:00 - 15:50 ( 교502 )  화 16:00 - 16:50 ( 교502 )  화 17:00 - 17:50 ( 교502 )
본과정,유아교육학과,보육교사(인성)론,103,양미현,1,전공과정,3,화 12:00 - 12:50 ( 교502 )  화 13:00 - 13:50 ( 교502 )  화 14:00 - 14:50 ( 교502 )
본과정,유아교육학과,아동생활지도,101,박정선,1,전공과정,3,화 10:00 - 10:50 ( 교501 )  화 11:00 - 11:50 ( 교501 )  화 12:00 - 12:50 ( 교501 )
본과정,유아교육학과,아동생활지도,102,박정선,1,전공과정,3,수 10:00 - 10:50 ( 교501 )  수 11:00 - 11:50 ( 교501 )  수 12:00 - 12:50 ( 교501 )
본과정,유아교육학과,아동생활지도,103,권수현,1,전공과정,3,월 10:00 - 10:50 ( 교302 )  월 11:00 - 11:50 ( 교302 )  월 12:00 - 12:50 ( 교302 )
본과정,유아교육학과,유아교육개론,101,권수현,1,전공과정,3,월 10:00 - 10:50 ( 교501 )  월 11:00 - 11:50 ( 교501 )  월 12:00 - 12:50 ( 교501 )
본과정,유아교육학과,유아교육개론,102,권수현,1,전공과정,3,월 14:00 - 14:50 ( 교501 )  월 15:00 - 15:50 ( 교501 )  월 16:00 - 16:50 ( 교501 )
본과정,유아교육학과,유아교육개론,103,손혜진,1,전공과정,3,화 15:00 - 15:50 ( 교302 )  화 16:00 - 16:50 ( 교302 )  화 17:00 - 17:50 ( 교302 )
본과정,유아교육학과,유아교육현장이해,101,권수현,1,전공과정,3,목 10:00 - 10:50 ( 교302 )  목 11:00 - 11:50 ( 교302 )  목 12:00 - 12:50 ( 교302 )
본과정,유아교육학과,유아교육현장이해,102,권수현,1,전공과정,3,화 10:00 - 10:50 ( 교302 )  화 11:00 - 11:50 ( 교302 )  화 12:00 - 12:50 ( 교302 )
본과정,유아교육학과,유아교육현장이해,103,권수현,1,전공과정,3,수 10:00 - 10:50 ( 교302 )  수 11:00 - 11:50 ( 교302 )  수 12:00 - 12:50 ( 교302 )
본과정,유아교육학과,교육방법및교육공학,101,류은진,2,교직(전공)과정,3,월 14:00 - 14:50 ( 교502 )  월 15:00 - 15:50 ( 교502 )  월 16:00 - 16:50 ( 교502 )
본과정,유아교육학과,교육방법및교육공학,102,류은진,2,교직(전공)과정,3,화 10:00 - 10:50 ( 교502 )  화 11:00 - 11:50 ( 교502 )  화 12:00 - 12:50 ( 교502 )
본과정,유아교육학과,놀이지도,101,김준희,2,전공과정,3,목 13:00 - 13:50 ( 교402 )  목 14:00 - 14:50 ( 교402 )  목 15:00 - 15:50 ( 교402 )
본과정,유아교육학과,놀이지도,102,김준희,2,전공과정,3,목 09:25 - 10:25 ( 교402 )  목 10:25 - 11:25 ( 교402 )  목 11:25 - 12:25 ( 교402 )
본과정,유아교육학과,보육과정,101,정은숙,2,전공과정,3,월 10:00 - 10:50 ( 교306 )  월 11:00 - 11:50 ( 교306 )  월 12:00 - 12:50 ( 교306 )
본과정,유아교육학과,보육과정,102,정은숙,2,전공과정,3,월 14:00 - 14:50 ( 교306 )  월 15:00 - 15:50 ( 교306 )  월 16:00 - 16:50 ( 교306 )
본과정,유아교육학과,유아동작교육,101,손혜진,2,전공과정,2,수 10:00 - 10:50 ( 교306 )  수 11:00 - 11:50 ( 교306 )
본과정,유아교육학과,유아동작교육,102,손혜진,2,전공과정,2,수 12:00 - 12:50 ( 교306 )  수 13:00 - 13:50 ( 교306 )
본과정,유아교육학과,유아수학교육,101,조성웅,2,전공과정,3,화 14:00 - 14:50 ( 교306 )  화 15:00 - 15:50 ( 교306 )  화 16:00 - 16:50 ( 교306 )
본과정,유아교육학과,유아수학교육,102,조성웅,2,전공과정,3,화 10:00 - 10:50 ( 교306 )  화 11:00 - 11:50 ( 교306 )  화 12:00 - 12:50 ( 교306 )
본과정,유아교육학과,특수교육학개론,101,이지효,2,교직(전공)과정,2,목 16:00 - 16:50 ( 교503 )  목 17:00 - 17:50 ( 교503 )
본과정,유아교육학과,특수교육학개론,102,이지효,2,교직(전공)과정,2,목 14:00 - 14:50 ( 교503 )  목 15:00 - 15:50 ( 교503 )
본과정,유아교육학과,교육봉사활동,101,권수현,3,교직(전공)과정,2, 
본과정,유아교육학과,교육봉사활동,102,권수현,3,교직(전공)과정,2, 
본과정,유아교육학과,교직인성과대인관계,102,성선재,3,교양과정,2,원격시험 배정시간  금 16:00 - 16:50 ( 교306 )  금 17:00 - 17:50 ( 교306 )
본과정,유아교육학과,보육실습,101,고경희,3,전공과정,3,목 10:00 - 10:50 ( 교306 )  목 11:00 - 11:50 ( 교306 )  목 12:00 - 12:50 ( 교306 )
본과정,유아교육학과,보육실습,102,양미현,3,전공과정,3,목 15:00 - 15:50 ( 교306 )  목 16:00 - 16:50 ( 교306 )  목 17:00 - 17:50 ( 교306 )
본과정,유아교육학과,아동건강교육,101,김난실,3,전공과정,3,화 10:00 - 10:50 ( 교503 )  화 11:00 - 11:50 ( 교503 )  화 12:00 - 12:50 ( 교503 )
